,-1689348214,1773232096,-1366754070,33873359,-66326705,177408895,-1250210167,-1050631897,2065502264,-1276226461,1433995695,-1118242293,-378490797,1006311264,966686026,-1650756614,-725589571,-1327222664,-149262216,1811962915,-1633238815,-2123365915,-1478282674,-520209671,-2004809289,-1475892342,-1977836866,212726451,1007654645,-1685366238,787960836,1738909237,-962596110,390971881,1799053009,-996840014,1578256262,-783546073,337558726,-1268554980,1889925101,1487103727,-777489366,-1843546912,-1965680375,-1506754893,-173651235,-525515594,1688565854,1967934579,-1510183043,1772432455,897058547,1478793982,-633299240,2086758745,-1375225892,-1623205967,-1808934919,801076944,516307709,964663565,-93327430,1480795512,790324553,939731817,317169808,2085635206,-1402805766,-1189799500,-126390791,938745844,-675956236,-96442818,-558725681,-1671844940,2013527601,2127563086,533633266,1095364879,1967554097,1977624979,550197228,887201268,333260864,-1660686129,-1592181369,2138654382,-2121839897,500689518,-645821821,-2012333479,2004993775,-864760548,-1625110687,1072306967,1245219264,-90910507,1942899539,207434187,-117836482,-697302612,628022852,1263752136,1546654524,1961002547,637988589,310478999,1375206928,1402948489,-802864762,1170362407,-2108110363,-2123616830,-65230977,603992990,-194385467,1724149411,-2092478156,-1254922182,-1140048086,-835766859,-2138155476,1668844336,-209458192,2039137098,237197319,-179160899,-1173419806,362627146,1916084081,830979398,-459842746,-478275452,-1458698980,-300852379,360910027,-555274647,-1569191799,-111536241,-865235174,466073403,-406389438,-716330829,2103247288,-109807241,463493532,-500031393,-1118698310,705959200,1202723673,-1834520140,-200074610,-2049810046,-215634445,-1149795885,1123699183,456765447,-779937808,-1000242266,989013251,-1237215340,277854836,-1955652479,2129045003,93185647,1998146839,-1304163897,-1163880196,-1556944403,-76147840,-1449024242,-2098425381,-1333335845,-156252843,135264197,-307740011,-1022504671,2125650244,-1697338631,1595530027,37677600,130766279,-1008185416,-1961469849,134721250,-1504980835,-550730113,1178648539,-1303919115,-1645770453,624182129,-1742872628,1782088403,-210647143,-488071018,1012542680,2089395962,-1685473773,721024049,1138756774,769418583,-831605590,-4606808,-1205346604,1018499275,-1232173698,-755135995,755805345,2049905350,710835247,-118171488,46210347,-736431489,-1835665427,188073441,971683418,654541671,-1931873462,569544732,1165740807,1264531062,-2107785846,2109631081,-545767680,865597959,463027355,2114042400,2132270622,785000493,1677818528,946513490,-1626651060,537345047,768202726,966651105,-1358395522,-982453129,-383206501,-1908867729,-1036501625,82952462,1133306678,584212304,-330323728,1275997981,-1131229185,-425453535,-209150013,640953306,-1922445849,1113072756,1910838838,1302085306,-1296538782,1842311944,-1227701841,-1215267098,392216244,528225368,-1375544287,-1195533352,223620436,-1304203729,819694946,-271224729,70600968,-786007720,-720102470,1502870605,885277269,-909886998,-813258754,-126331589,239287290,-1554864212,-553695191,-376425612,1504835385,581089683,2032494528,-1401747768,1396677357,1024116129,-131912068,1387206960,-1555896934,608080675,2099054864,952687954,-1295886379,-489683091,-1184859011,-1984258383,-2026819118,-1173935631,-584970492,1774557074,-1138611257,818385953,753640738,-400590952,-302630540,2004385739,1991793004,1479057216,1971017412,701167112,1643119662,1119753050,-1467264551,-1313775550,-758802844,-325885529,-1617023059,989534430,16339987,-2117360899,-955344755,1847987650,409532105,-1940297689,-1905728363,49326235,-1887795423,1641595687,766778883,863354701,1940520407,-657334122,-529706575,-85271768,1805492073,-1693193672,772413983,-1015330082,947053618,-896385355,2116227312,-2109534628,990217893,87306454,-1608160640,1527146267,-159854849,-598935093,-1396626893,-2023308655,307020391,865279017,769194603,393512616,563224009,1900271647,-2011770075,2075202398,-432680010,-1296034090,-1528221425,-73198282,-1781130867,1863813052,-373611556,103190330,-662028843,-1435721757,-1340878452,119308091,1088439513,607586062,-140573226,892616996,2140020092,-1921969589,1789018787,837197145,-1208531379,-2085658399,-1833536716,1862967314,1240180943,677025780,1279035749,439986847,1060955927,-847375234,-1152759751,1778215305,-215558701,-122885368,-1795402746,28375711,801858208,1128048651,-846223012,1547904746,231178157,2136953794,-1029426438,1777833328,301753005,1707883421,-1166584934,-213101927,-2143196293,1557173476,-1795750669,1521132433,1650119495,1247020177,508480996,-396758490,913685926,-714691125,-1635362988,-1583467345,1165062214,-259757907,1340840449,-1751108601,-1911713050,-212940816,774062865,738663027,-1011885427,-1213129487,285530129,2026046951,-590836012,964895083,-1530914528,-1168975151,-285005515,-1583752334,1361328662,-1284673537,-2129632718,-892368330,723738080,-787862617,38518032,958614614,1805808515,1171823385,-1866772074,1930552022,-1505061425,-1073182939,1501973992,-848326200,1729843599,-1667742228,1000333659,1040330009,-1837584150,-363851410,-248977314,-863439740,2013085659,-768881158,467160449,-1199671146,719947572,-936426446,-2090761079,-1744788231,-1833676194,643197188,994309889,1244856407,1736299598,683935340,2057135435,2040059302,-380049628,-25672715,-2146323935,-1612387065,-206894884,98775348,248523515,-611012330,-1476892947,-2088359429,-1505551243,1864364610,1312684162,65448589,-1205065577,-597439323,1570394107,-353600162,1662719578,-1148790407,452196006,1776663488,-1886914843,25830987,-1764211325,-1107161437,-9152191,-2051467860,-1329020457,-2137823889,-618316005,252067851,-1297271220,-2118842565,1750610528,-107497357,-1199753891,1263142930,917253888,-900679697,1499207968,-1174389422,-278402758,-1554567919,-78911586,1426502795,-1102832528,1070072605,-1446241274,-994964954,-253110205,-1075761817,521987029,152466222,-356723723,-701162465,-370841382,-262433380,166402162,261063083,407402945,-489781850,584883780,1530248783,947366389,-1431511831,566030847,-171199759,290071817,2109543135,816263711,2100795529,1250629134,1536332155,2130385317,-1303485537,308681409,-193751585,-1834051920,125771873,1650529877,891288613,-549193553,-137816804,924633554,1146103800,-131967033,-657166282,-593652769,-1687008375,791512671,-1194989426,1955832498,2111929867,69181432,-599956021,-1411747675,-2068163333,275269162,1183989509,1869954722,805193974,-943525620,-169403392,-1568166943,528083133,1864598373,1513809721,1696892849,2035447165,-347874337,-846506896,658505714,-1930844872,478211986,1124522959,1711183630,1720939864,-1311635977,-1498782161,-1111112698,820281032,482038607,-2081607010,-1858103944,-685225948,1385527642,1916106796,-1324941981,365362721,46070045,869971834,343396785,-1858966750,1525080935,-2081028709,1969981185,-1574786455,46365166,1439405913,1854651380,1120099617,-995883671,501826226,87415321,-417204955,-204760889,2037311792,-834381042,66771419,-1884833022,-1538391787,853209305,-813782863,334164911,-69229769,1036018842,1805569886,1449069236,749407067,1158373156,961424300,-1047968534,564815189,1099874094,1098067931,-1904056419,1893466738,-2079432800,-1494120975,673184628,-1270538493,2114161790,-1473729440,-1967332824,1406682309,-737749104,-431530273,1538002619,-216761691,-2133948350,852820465,-1404274600,726525165,-215639930,-982201840,-412113288,1434549637,-1124317305,446913355,-923728309,1752356291,-1605609992,1400429780,254894112,-819076562,-2138986023,1546944351,746000270,645610699,-203005604,-315020322,-997573242,-1592470273,-151731604,1267351948,775167195,-1641666732,1685801368,1630750265,1164837451,-140819427,-300346375,641869748,-706582759,1581844653,9532804,138780806,-1072943857,-200663493,1478881579,1055413012,1006260940,667193606,-1953404459,1262499299,521715808,-2029305679,-335110089,-925709820,1028780648,-548727999,-1420857082,1616358398,844401011,1014980975,-820266404,-581269598,167370414,-769221564,867426917,794389330,1925414312,-1401585341,1324331449,1659485410,2006425580,188884172,-125692318,1897811899,-2122566283,-2027779513,-302950415,-1706608340,1238382879,-1854951650,1030360844,-1568736452,-1853670796,1284406495,-757221451,47580092,-1129972404,-1598778007,-1500634287,1351241401,1226201930,317231841,-191196921,1260024749,1632522569,-370948349,1744122302,1671726167,1418616426,801970386,-350138477,-19265864,-1683644618,1967157078,580631157,-1197547691,-500067651,-1258310825,1615037891,973120866,1786826360,287079248,1064392148,-1614578510,-1410515411,-1335269742,552039865,2039288406,-539644899,-1350829048,-2090663277,1251058985,170644602,303172797,1320035398,-205981302,-856384726,817095502,-779137656,83931573,725191081,1106688661,680179539,-129393197,-382674858,-270290018,-1013441484,825181525,1563339913,-1951432741,-2086099315,-1950909724,1025727199,-2136295574,1395653048,1134395257,-1654487766,1213096414,878545337,2052749171,-415548281,710245569,-1228736273,1867629449,-1620794928,-1299910943,-1788808503,-712647117,-1412608939,1819509828,369231279,-453173838,-169317586,1500734689,-610404663,1612160591,1607096474,-898821950,-1666892081,-1286722193,917995916,-1141446444,-1393782473,-1770832056,-2087973803,1714114360,2059555950,-602201611,-742120604,-1002150756,-948016280,155760703,1894850856,-2146202982,-602525631,-476959715,710233448,1142409823,1963517195,-1010954907,-647965486,-414380447,-1116846761,-1652081384,-1527567980,-669158192,277986204,-1000580555,-61101623,-1563085664,-685315012,212832212,-1333801292,987816180,-1700050298,-2043684005,-439006408,2093193061,-983875455,1992563904,1422527913,-1782023158,1314029495,230025380,-1138764480,-2042584682,742113199,-199867222,-1628158241,-692081285,-1963629093,-412152908,-1318038123,-626215641,-1206176618,-1698146799,-495687434,-456979045,-1186419983,303374522,-1801950677,-1933351246,1305815156,1369463918,1862058433,-292947845,-1545879967,-211801794,-82961129,-783158307,-1090938925,-918581243,-19582837,240866358,-410631062,-1510778179,1118308631,1664980105,-2111356241,-1242165804,-264736907,1854553908,-1636397987,-1018383763,-259641083,-1783418126,-1777288628,1379869670,788253681,2043720504,-234148319,796332448,481027686,-460626282,1561806042,1364190051,341843381,-229110210,-1858283156,2075374830,-1565714441,290948913,1029242862,-1883835438,1786957543,-528680000,1699811417,380243892,-1841244683,1072409932,136359387,1255416103,-1394233279,-1687772411,-495047325,1011677342,-604820890,263283154,1045393264,-1972419775,350865522,344136837,545650611,-1903264537,-1361494420,200181527,-1188510405,-905436240,733493812,-1299246245,1202323548,1735983604,-533074837,-1475926456,509762948,-2016286852,-499755148,-1173407371,-798017288,436381039,-1478680998,-1676242335,-1311104497,-1416573676,1619106406,1303246041,-915024300,-2077750676,128738418,869612901,-1417665664,369323724,-136699490,1900880376,1661980762,-418661669,2074952933,-2051508768,-1982435965,-633501127,-89430624,216874833,154386079,-604250842,833528832,1869174058,-863905916,1963202812,2040656050,1773190230,1045880169,59435191,46246536,-1898551329,-1808075134,953388968,445829970,757462882,1209133870,1163663532,1352694276,1707696959,1082505688,-325832252,155335958,221411221,663731355,-2030072365,-1006060626,591372806,-1017011115,1097627212,-1128243801,-2036168616,959216203,-2129523577,-712795647,1182580266,-1170580258,773252363,1407672903,-42280138,630572879,-830175106,93054236,-1826133855,256435868,1598476639,1637586632,-474793080,-394944302,-1158294927,489381674,-608890010,7948380,-283580019,-1962263491,-445218035,-354271713,172406905,-1359031251,1610597673,-1534065562,-2442274,924179771,-260753027,1420532773,79107083,1334276366,1925285541,-85930260,-1914608273,-857112571,-1191039040,665225650,783418086,-812500766,-1297176984,-372192315,55979123,1594776498,146562306,1505901112,-1074005457,-2077039434,-2056383919,-1968926816,-1380798597,1175034172,-1521826478,925333438,1963555160,-372729561,1269137353,225082956,682328899,-1795946111,-1889629558,153571691,442703343,-1682913080,-1575785853,-2007850774,453645164,-1539596691,-1229849744,1089774308,-733898315,122929663,173203230,1836081959,-1388868043,1959240129,1272417299,1916100259,755163472,1783677087,-378314416,1022880455,-561742409,-530126050,-1043436845,-2134549118,382217271,-1669076432,1079309197,-861919905,-846491979,402546137,945781764,853106919,708508132,-492408159,302353381,-1735518205,1760042657,1085685429,-1228806122,26771734,1114819843,-481792206,-324229571,-1540386490,-620948778,-768932562,-851645590,-460099171,901182164,-258680634,1465546993,1704862181,1524289711,113566982,111818040,-1751087123,1725135087,2076972365,-95828157,-864910814,2119591425,1217355907,-132258592,-263094334,414330903,-1694233941,-1312076236,-839894548,2069580450,-1741262773,1837957182,-570004461,-1980394307,-898948110,-2055431215,-2034825407,1767508940,1971724602,-1962253786,477822783,612913690,1265851950,685418487,-2042344419,-1799554037,-1859783323,575055562,-1072317094,-2002608401,-251563661,-804597171,-989216960,-2085327209,-880943001,1552043801,126194887,-846838647,-736566652,44953610,752077154,-1726023268,1070643167,-769317134,1307468739,-2040003263,420427255,-1442324394,-219683562,-1678022042,123658724,-284165493,1428816347,-1682384394,-1420061940,1989380300,716820518,1547362485,985151728,680112791,882783046,-752809031,-272620343,-325991695,407791773,1325925211,399100912,232855377,1076303216,-1750202074,-196412572,-1290158241,-1630762869,-924181766,-1172945209,-224626209,-1132400703,43980308,-1203915071,-601752151,-2129093481,-1847748020,-1551731209,1012169790,1014385334,-1027174724,-109114509,1803676756,405571009,1176410633,1410690130,-1207670936,1791732618,1037212635,-1461865101,-359492002,-325465401,1039570650,712024424,-1076007308,-1798252773,1600248753,788313211,-1029386927,-1486305013,-504022423,-491876037,-1406317121,-1241125175,1603130122,1450899208,-1565327133,-98633728,1521287913,538068919,2126366609,-378729233,1178652519,644042894,1424231347,-1977784249,-1812517403,54091034,331080101,1764814606,-2127685647,1351578121,-1456258968,1351972911,1286664535,503266078,982904405,214848791,-1890644570,-974595058,163159550,999013670,1026606159,531965138,-1121199049,-2065196944,-32608689,-1666750283,1965467420,1453940240,-1882762697,2061326336,-309494652,-1363189561,-1806966796,-1434290123,-1108380658,-1283606601,695917393,-1009870608,868572057,-609921975,1678835836,-624688545,-2095015840,-4054735,-1188671895,655893744,-2033449119,-611710121,497320300,910920991,-2130756306,75933602,-707872634,192537179,-2022030068,-1116906381,-195358918,-209725740,-11390156,1890926790,1782135427,1964477664,-1781474713,530214058,1505836366,-1357881765,-314084360,1160470957,1280857122,-795048437,189024170,-1129482979,1270885785,798299317,-2128964388,-1889485109,-349967864,-1781313742,1601534821,-296855488,1182754004,-1473256573,-249564786,538752380,1009815927,-571199331,929896950,252465521,-494433785,1344152106,629952028,1622704990,10475287,846852562,941586145,-1426838677,-596300424,-352790514,-1703542821,1098140401,1474760611,129313598,-1953213803,-857029238,-372874723,-753351460,-1803742839,274995616,1429159952,-570298412,-1309860816,1842054616,953443005,-1837454245,-1424123602,-1123000815,-97206074,-1352454763,803596575,471245429,-1506455521,2129901520,-1794872808,-1774307135,232007772,439054872,1338947325,1817248743,-885797491,-200699361,432413638,404579615,604685800,1445260865,-456488608,328901481,-1953920003,-1459532382,-2029525162,-702422053,438586225,-617570953,-2025191502,1461185665,2137149259,1777634767,1743761513,-1657866044,-687212768,-1482119787,-1498905885,452282699,1443283416,1947890279,-756729113,-819754686,-675510606,-1615353125,1312799684,-596917788,223538650,913565748,1661679095,190969206,-376591586,819129457,-1993102924,-974566423,1059399918,1976037665,1163970581,-663368287,1745656267,-1949009399,1731274447,1437089490,911120509,-349042232,-1100437674,-1372875682
P1/,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P10/,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
